#node	date	numeric date
NODE_0000017	1870-03-20	1870.215458
NC_010810.1	2001-07-08	2001.516438
NC_009448.2	2006-07-21	2006.552055
NODE_0000018	1291-02-05	1291.096738
NODE_0000019	1417-03-06	1417.176553
NC_011349.1	2006-05-16	2006.371233
NODE_0000020	1534-01-26	1534.070471
NC_038305.1	2006-04-19	2006.297260
NC_001366.1	1990-09-13	1990.700000
NODE_0000021	1291-02-05	1291.096738
NC_040611.1	2004-01-17	2004.045082
NODE_0000022	1291-02-05	1291.096738
NODE_0000023	1497-08-03	1497.588095
NC_003983.1	1996-03-25	1996.230874
NC_026249.1	2001-04-14	2001.283562
NODE_0000024	1445-04-03	1445.254696
NC_039209.1	1965-07-01	1965.497260
NODE_0000025	2010-01-09	2010.022837
NC_034245.1	2014-04-20	2014.300000
NC_038303.1	2010-01-10	2010.026027
NODE_0000086	0617-11-22	617.891389
NODE_0000087	0680-03-08	680.185130
NODE_0000088	1358-03-03	1358.167775
NC_025474.1	2007-01-12	2007.031507
NODE_0000089	1494-02-20	1494.139218
NC_009891.1	2009-06-07	2009.431507
NC_039004.1	2003-01-15	2003.039726
NODE_0000090	0734-05-08	734.349719
NODE_0000091	0776-06-04	776.424478
NC_008250.2	2005-09-29	2005.743836
NODE_0000092	0859-07-02	859.498969
NC_038961.1	2016-04-27	2016.321038
NODE_0000093	0981-12-23	981.975777
NC_038319.1	2007-01-06	2007.015068
NODE_0000094	1487-06-12	1487.445118
NC_034453.1	2017-01-20	2017.053425
NC_003976.2	2000-12-13	2000.949454
NODE_0000095	0806-10-31	806.830217
NODE_0000096	1388-10-12	1388.780136
NC_022332.1	2012-12-15	2012.954918
NODE_0000097	1554-02-13	1554.119110
NC_039212.1	2007-01-12	2007.031507
NC_023162.1	2007-01-12	2007.031507
NODE_0000098	0891-04-09	891.269403
NC_025432.1	2005-01-12	2005.031507
NODE_0000099	0990-08-08	990.600435
NODE_0000100	1302-11-22	1302.891503
NC_024766.1	2010-10-08	2010.768493
NODE_0000101	1477-07-26	1477.567006
NC_034206.1	2016-03-13	2016.198087
NODE_0000102	1862-03-23	1862.224331
NC_033818.1	2012-01-13	2012.034153
OQ818317	2018-02-15	2018.124658
NODE_0000103	1392-08-14	1392.618601
NC_023985.1	2011-07-15	2011.535616
NODE_0000104	1483-10-13	1483.781125
NC_038304.1	2010-12-17	2010.960274
NODE_0000105	1882-09-25	1882.733641
NC_028970.1	2001-01-12	2001.031507
NC_024767.1	2010-10-08	2010.768493
NODE_0000106	0678-05-06	678.344317
NC_030843.1	2014-05-28	2014.404110
NODE_0000107	0719-09-26	719.734970
NODE_0000108	0789-02-16	789.126892
NODE_0000109	1438-12-28	1438.989601
NC_015626.1	2009-12-08	2009.935616
NC_003990.1	1997-12-17	1997.960274
NODE_0000110	1191-10-31	1191.831336
NODE_0000111	1551-12-30	1551.997132
NC_038311.1	2006-04-19	2006.297260
NC_025890.1	2008-11-12	2008.864754
NODE_0000112	1563-01-20	1563.054671
NODE_0000113	1973-04-26	1973.316650
NC_033820.1	2012-01-13	2012.034153
OQ818320	2018-07-27	2018.568493
NODE_0000114	1664-10-30	1664.828396
OQ818318	2018-02-15	2018.124658
NODE_0000115	1807-01-27	1807.072990
NC_033819.1	2012-01-13	2012.034153
NC_018506.1	2004-01-10	2004.025956
NODE_0000116	0792-06-19	792.464651
NODE_0000117	0874-07-23	874.556748
NODE_0000118	1276-01-24	1276.064103
NODE_0000119	1391-12-28	1391.990057
NC_016964.1	2011-10-21	2011.804110
NC_004451.1	2001-11-30	2001.913699
NODE_0000120	1451-11-07	1451.850548
NODE_0000121	1504-03-03	1504.171425
NC_028364.1	2007-01-14	2007.036986
NODE_0000122	1639-11-17	1639.876807
NC_001489.1	1987-08-05	1987.593151
NODE_0000123	1721-02-14	1721.120765
NC_028363.1	2007-01-12	2007.031507
NC_038315.1	2007-01-10	2007.026027
NODE_0000124	1487-12-13	1487.950523
NODE_0000125	1632-10-09	1632.771611
NC_038313.1	2007-01-04	2007.009589
NC_038314.1	2007-01-12	2007.031507
NODE_0000126	1560-09-29	1560.743218
NC_027818.1	2014-06-15	2014.453425
NODE_0000127	1619-05-15	1619.368257
NC_038316.1	2007-01-11	2007.028767
NODE_0000128	1729-07-10	1729.521047
NC_028365.1	2007-01-10	2007.026027
NODE_0000129	1799-09-15	1799.705797
NC_028981.1	2007-01-15	2007.039726
NODE_0000130	1875-07-23	1875.557677
OQ818337	2018-02-15	2018.124658
NC_028366.1	2015-02-15	2015.124658
NODE_0000131	1056-08-19	1056.632508
NODE_0000132	1153-04-12	1153.277220
NODE_0000133	1264-07-15	1264.538002
NC_006553.1	2003-01-04	2003.009589
NC_016403.1	2006-07-11	2006.524658
NODE_0000134	1463-05-23	1463.389827
NC_003987.1	2008-07-01	2008.498634
NODE_0000135	1652-12-17	1652.959098
OQ818321	2019-01-07	2019.017808
OQ818329	2018-09-12	2018.697260
NODE_0000136	1206-07-28	1206.572430
NODE_0000137	1450-04-07	1450.263535
NC_015941.1	2007-08-24	2007.645205
NODE_0000138	1804-11-29	1804.910543
NC_035779.1	2014-09-22	2014.724658
NC_015940.1	2009-06-05	2009.426027
NODE_0000139	1294-01-14	1294.037371
NODE_0000140	1981-08-28	1981.657421
OQ818325	2018-09-11	2018.694521
OQ818328	2018-09-12	2018.697260
NODE_0000141	1388-01-01	1388.001265
NODE_0000142	1544-03-10	1544.189128
NC_016156.1	2007-01-10	2007.026027
NC_015934.1	2007-01-10	2007.026027
NODE_0000143	1568-10-29	1568.826745
NC_055160.1	2007-01-15	2007.039726
NODE_0000144	1593-07-02	1593.498674
NC_040605.1	2004-01-15	2004.039617
NC_055156.1	2007-01-15	2007.039726
NODE_0000145	0838-04-17	838.290752
NC_040673.1	2007-01-13	2007.034247
NODE_0000146	1187-06-12	1187.443992
NODE_0000147	1284-01-18	1284.046876
NODE_0000148	1807-02-27	1807.158174
NC_001490.1	1984-07-01	1984.498634
NC_038312.1	2007-01-14	2007.036986
NODE_0000149	1383-12-25	1383.983413
NC_001617.1	2009-04-04	2009.256164
NODE_0000150	1504-01-11	1504.029537
NC_038878.1	2007-01-10	2007.026027
NODE_0000151	1852-03-24	1852.226981
NC_009996.1	2007-04-27	2007.319178
NODE_0000152	1852-03-24	1852.226981
NC_010354.1	2007-10-19	2007.798630
NODE_0000153	1852-03-24	1852.226981
NC_030886.1	2010-06-09	2010.436986
NC_018226.1	2007-01-10	2007.026027
NODE_0000154	1244-07-18	1244.545503
NODE_0000155	1353-05-25	1353.396447
NC_038989.1	2001-09-15	2001.705479
NC_029905.1	2009-09-13	2009.700000
NODE_0000156	1341-11-02	1341.835691
NODE_0000157	1408-08-10	1408.607040
NODE_0000158	1750-07-06	1750.511287
NC_038308.1	2007-02-27	2007.157534
NC_001430.1	2009-09-04	2009.675342
NODE_0000159	1475-09-09	1475.687688
NODE_0000160	1588-07-02	1588.500123
NC_002058.3	1980-07-01	1980.498634
NODE_0000161	1846-11-22	1846.892713
NC_001472.1	2007-01-21	2007.056164
NC_038307.1	2010-01-03	2010.006849
NODE_0000162	1510-12-01	1510.916013
NODE_0000163	1617-06-02	1617.418441
NC_024073.1	2012-10-15	2012.788251
NODE_0000164	1721-04-02	1721.250487
NC_010415.1	2000-12-06	2000.930328
NC_013695.1	2007-07-16	2007.538356
NODE_0000165	1732-08-01	1732.584456
NC_038306.1	2018-08-24	2018.645205
NODE_0000166	1801-01-17	1801.046509
NC_001612.1	1994-01-31	1994.083562
NC_030454.1	2004-01-11	2004.028689
NODE_0000167	1398-12-02	1398.920268
NODE_0000168	1877-07-02	1877.501235
NC_038309.1	2002-03-13	2002.195890
NC_003988.1	1999-11-04	1999.842466
NODE_0000169	1497-01-17	1497.044831
NODE_0000170	1706-01-29	1706.078998
NC_004441.1	2001-03-23	2001.223288
NODE_0000171	1827-10-25	1827.815903
NC_037654.1	2009-01-08	2009.020548
NC_034267.1	2012-01-10	2012.025956
NODE_0000172	1617-07-02	1617.498861
NC_001859.1	1997-12-09	1997.938356
NODE_0000173	1620-06-25	1620.482099
NC_038310.1	2011-10-08	2011.768493
NODE_0000174	1719-07-12	1719.527332
NODE_0000175	1777-04-12	1777.279414
NC_021220.1	2002-05-13	2002.363014
NC_033695.1	2001-01-14	2001.036986
NODE_0000176	1771-11-25	1771.900578
NC_029854.1	2016-01-25	2016.066940
NC_008714.1	2003-07-29	2003.573973
