#node	date	numeric date
NODE_0000167	1487-01-01	1487.002412
NC_035450.1	2007-01-17	2007.045205
NC_035457.1	2007-01-12	2007.031507
NODE_0000168	0298-11-11	298.862054
NC_038321.1	2007-10-08	2007.768493
OQ818331	2018-03-01	2018.163014
NODE_0000169	0025-09-11	25.695864
NODE_0000170	0196-11-12	196.866039
NC_031749.1	2001-01-15	2001.039726
NODE_0000171	1245-08-04	1245.589499
NC_024016.1	2007-01-11	2007.028767
NODE_0000172	1378-03-16	1378.204307
NC_024497.1	2010-10-08	2010.768493
NODE_0000173	1464-03-05	1464.176118
NC_023483.1	2008-05-13	2008.364754
NODE_0000174	1598-12-15	1598.955795
NC_026250.1	2007-01-12	2007.031507
NC_033619.1	2014-10-21	2014.804110
NODE_0000175	0101-09-09	101.688562
NODE_0000176	0207-09-24	207.729740
OQ818335	2018-08-06	2018.595890
NODE_0000177	0288-10-13	288.783777
NODE_0000178	1532-10-22	1532.806025
OQ818339	2018-02-15	2018.124658
NC_040675.1	2007-01-13	2007.034247
NODE_0000179	1211-11-28	1211.907584
NC_031338.1	2016-06-17	2016.460383
NC_014137.1	2001-11-07	2001.850685
NODE_0000180	0294-05-14	294.366017
NC_023022.1	2007-01-03	2007.006849
NODE_0000181	0481-10-04	481.758163
NODE_0000182	1789-12-28	1789.989835
NC_004830.2	2006-12-02	2006.919178
NC_006494.1	2003-07-03	2003.502740
NODE_0000183	0800-08-13	800.616311
NC_025835.1	2007-01-04	2007.009589
NODE_0000184	1028-04-07	1028.265781
NC_038302.1	1962-07-01	1962.497260
NODE_0000185	1511-10-01	1511.749848
OQ818341	2018-07-27	2018.568493
NC_021566.1	2006-11-13	2006.867123
NODE_0000092	-953-05-25	-952.605367
NODE_0000093	0360-07-26	360.567135
NODE_0000094	0362-11-08	362.854130
NODE_0000095	0995-07-31	995.580448
NC_024070.1	2008-10-29	2008.826503
NODE_0000096	1420-11-13	1420.867041
NC_006964.1	2004-12-19	2004.965847
NC_006965.1	2007-08-04	2007.590411
NODE_0000097	0489-12-28	489.989152
NODE_0000098	0680-10-18	680.797153
NC_034617.1	2009-01-15	2009.039726
NC_039004.1	2003-01-15	2003.039726
NODE_0000099	1114-07-31	1114.579889
NC_038957.1	2009-01-11	2009.028767
NODE_0000100	1311-05-13	1311.363155
NC_018383.1	2005-06-03	2005.420548
NC_018384.1	2011-04-15	2011.286301
NODE_0000101	0505-01-07	505.018693
NODE_0000102	1584-04-08	1584.268092
NC_003840.1	1995-07-01	1995.497260
NC_003839.2	1991-07-19	1991.546575
NODE_0000103	0709-03-20	709.214318
NC_005266.1	2003-05-20	2003.382192
NODE_0000104	1025-02-01	1025.085732
NODE_0000105	1716-03-16	1716.207247
NC_005096.1	2008-07-03	2008.504098
NC_038761.1	2003-01-11	2003.028767
NODE_0000106	1476-03-29	1476.240790
NC_022798.1	2012-01-12	2012.031421
NODE_0000107	1575-08-26	1575.650254
NC_005097.1	1996-03-06	1996.178962
NC_038762.1	2003-01-11	2003.028767
NODE_0000086	-718-11-19	-717.115731
NODE_0000087	0942-06-04	942.422283
NODE_0000088	1238-08-15	1238.621706
NC_027128.1	2003-01-13	2003.034247
NODE_0000089	1359-02-16	1359.126763
NC_043544.1	2016-07-18	2016.545082
NC_023988.1	2012-01-11	2012.028689
NODE_0000090	1344-10-05	1344.760485
NC_040642.1	2007-02-16	2007.127397
NODE_0000091	1823-06-17	1823.458798
NC_040646.1	2007-06-11	2007.442466
NC_040587.1	2007-01-14	2007.036986
NODE_0000063	-515-05-10	-514.644405
NODE_0000064	-399-11-11	-398.137974
NODE_0000065	-212-09-25	-211.267713
NODE_0000066	1093-10-28	1093.824015
NC_035115.1	2014-11-15	2014.872603
NC_025474.1	2007-01-12	2007.031507
NODE_0000067	1014-11-13	1014.868023
NC_055125.1	2001-09-17	2001.710959
NC_003787.1	1999-08-09	1999.604110
NODE_0000068	-225-02-22	-224.855250
NODE_0000069	1167-11-18	1167.879737
NC_003509.1	2004-05-01	2004.331967
NC_003502.1	1997-08-19	1997.631507
NODE_0000070	-091-01-02	-90.995674
NODE_0000071	0367-03-28	367.237939
NODE_0000072	1147-11-20	1147.885572
NC_038765.1	2007-01-10	2007.026027
NC_038767.1	2001-11-15	2001.872603
NODE_0000073	0634-11-05	634.845271
NODE_0000074	1088-04-11	1088.276809
NC_003622.1	1989-05-25	1989.395890
NC_033492.1	2009-01-13	2009.034247
NODE_0000075	0876-02-15	876.125127
NC_020898.1	2007-01-08	2007.020548
NODE_0000076	1110-08-22	1110.638381
NC_035221.1	2005-02-17	2005.130137
NC_009013.1	2007-01-03	2007.006849
NODE_0000077	0472-04-01	472.248925
NODE_0000078	0607-11-01	607.833739
NODE_0000079	0749-12-05	749.928759
NC_016443.1	2010-12-15	2010.954795
NC_029038.1	2015-09-19	2015.716438
NODE_0000080	1394-07-26	1394.566527
NC_006057.1	2003-05-20	2003.382192
NODE_0000081	1722-09-10	1722.692639
NC_003615.1	1991-03-22	1991.220548
NC_017939.1	2011-12-22	2011.973973
NODE_0000082	0625-10-27	625.821058
NC_033823.1	2012-01-13	2012.034153
NODE_0000083	1035-06-07	1035.431870
NC_003791.1	1999-08-09	1999.604110
NODE_0000084	1626-10-19	1626.798099
NC_043684.1	2007-01-07	2007.017808
NODE_0000085	1633-05-05	1633.341216
NC_003693.1	1988-07-01	1988.498634
NC_004439.1	2004-02-02	2004.088798
NODE_0000051	-396-04-20	-395.699947
NODE_0000052	-254-08-07	-253.402140
NODE_0000053	1214-09-27	1214.739030
NC_032112.1	2007-01-11	2007.028767
NODE_0000054	1460-12-11	1460.943044
NC_032115.1	2004-01-14	2004.036885
NC_032978.1	2015-07-31	2015.579452
NODE_0000055	-153-02-25	-152.847184
NODE_0000056	0749-03-11	749.189842
NC_009891.1	2009-06-07	2009.431507
NODE_0000057	1004-10-10	1004.775243
OQ818336	2019-01-07	2019.017808
NODE_0000058	1356-08-16	1356.625346
NC_018570.2	2005-11-29	2005.910959
NC_014793.1	1987-07-01	1987.497260
NODE_0000059	0891-12-25	891.982206
NODE_0000060	1904-07-16	1904.538568
NC_025788.1	2007-01-09	2007.023288
NC_023627.1	2010-06-17	2010.458904
NODE_0000061	1218-03-08	1218.182530
NC_038764.1	2003-01-11	2003.028767
NODE_0000062	1517-02-22	1517.143522
NC_032270.1	2007-01-13	2007.034247
NC_040417.1	2007-02-16	2007.127397
NODE_0000049	-314-05-23	-313.609751
NODE_0000050	1152-02-02	1152.088676
NC_029309.1	2007-01-06	2007.015068
NC_003005.1	2000-06-14	2000.452186
NODE_0000047	-196-08-18	-195.372341
NODE_0000048	0233-03-04	233.170413
NC_032087.1	2007-01-11	2007.028767
NC_040673.1	2007-01-13	2007.034247
NODE_0000040	-119-07-04	-118.495150
NODE_0000041	0056-02-12	56.115000
NODE_0000042	1457-01-28	1457.074093
NC_003628.1	1993-01-14	1993.036986
NC_038320.1	2008-10-02	2008.752732
NODE_0000043	0606-06-03	606.419342
NC_035218.1	2007-01-12	2007.031507
NODE_0000044	0932-01-25	932.067374
NC_025479.2	2012-02-12	2012.116120
NODE_0000045	1486-03-12	1486.193324
NC_013075.1	2002-05-09	2002.352055
NODE_0000046	1602-10-22	1602.806785
NC_027926.1	2001-05-15	2001.368493
NC_010987.1	2007-01-07	2007.017808
NODE_0000030	-007-01-15	-6.960945
NODE_0000031	0127-06-18	127.460404
OQ818327	2018-09-11	2018.694521
NODE_0000032	0250-04-21	250.302971
NODE_0000033	1258-10-14	1258.783571
NC_031766.1	2016-06-21	2016.471311
NODE_0000034	1493-02-25	1493.150711
NC_011190.1	2007-09-16	2007.708219
NC_030651.1	2007-01-12	2007.031507
NODE_0000035	0451-12-19	451.965002
NODE_0000036	0672-07-16	672.540498
NC_039073.1	2016-05-23	2016.392077
NC_039077.1	2011-01-05	2011.012329
NODE_0000037	1055-04-07	1055.264915
NC_023016.1	2008-05-13	2008.364754
NODE_0000038	1186-11-06	1186.846724
NC_038760.1	2003-01-11	2003.028767
NODE_0000039	1297-10-05	1297.759136
NC_005289.1	2002-04-30	2002.327397
NC_003003.1	2000-01-19	2000.050546
NODE_0000027	0053-08-31	53.663758
NODE_0000028	0220-02-19	220.134135
OQ818326	2018-09-11	2018.694521
NODE_0000029	0614-06-19	614.464867
NC_040399.1	1977-07-01	1977.497260
NC_043447.1	2001-10-08	2001.768493
NODE_0000017	0126-06-07	126.430446
NODE_0000018	0516-12-23	516.977453
NODE_0000019	1298-08-22	1298.640936
NC_027915.1	2001-01-12	2001.031507
NC_003496.1	1996-09-13	1996.700820
NODE_0000020	0664-11-25	664.900628
NODE_0000021	1444-12-29	1444.993362
NC_010709.1	2003-02-07	2003.102740
NC_013218.1	2001-08-27	2001.653425
NODE_0000022	0765-05-08	765.349521
NODE_0000023	0992-03-10	992.189587
NC_028139.1	2007-01-10	2007.026027
NC_003545.1	1992-07-01	1992.498634
NODE_0000024	0950-07-30	950.577582
NC_003799.1	2001-01-19	2001.050685
NODE_0000025	1107-11-12	1107.864591
NC_003549.1	1985-07-23	1985.557534
NODE_0000026	1293-01-26	1293.069888
NC_003741.1	1992-03-10	1992.189891
NC_022004.1	2005-05-15	2005.368493
NODE_0000013	0204-12-23	204.976819
NODE_0000014	0288-06-18	288.462526
NC_009757.1	2006-12-26	2006.984932
NODE_0000015	0407-06-06	407.428076
NC_003694.1	1986-07-01	1986.497260
NODE_0000016	1538-06-26	1538.483468
NC_006056.1	2001-08-01	2001.582192
NC_003623.1	1989-10-13	1989.782192
NODE_0000010	0318-05-03	318.335184
NODE_0000011	0940-07-23	940.558172
NC_003626.1	1996-08-22	1996.640710
NODE_0000012	1178-06-02	1178.417196
NC_040586.1	2009-02-16	2009.127397
NC_001632.1	2000-06-01	2000.416667
NODE_0000008	0445-06-16	445.456932
NODE_0000009	1302-02-15	1302.125077
NC_003621.1	1989-05-02	1989.332877
NC_039236.1	2007-01-15	2007.039726
NODE_0000005	0775-02-25	775.151250
NODE_0000006	1008-05-10	1008.356878
NC_003738.1	1986-07-01	1986.497260
NODE_0000007	1115-09-05	1115.677103
NC_003495.1	1991-07-01	1991.497260
NC_003550.1	1983-07-01	1983.497260
NODE_0000003	0927-02-23	927.146987
NODE_0000004	1041-02-12	1041.117063
NC_005290.1	2002-04-30	2002.327397
NC_018226.1	2007-01-10	2007.026027
NODE_0000002	1155-01-06	1155.014869
OQ818330	2018-02-23	2018.146575
NODE_0000001	1480-06-21	1480.470826
NC_030886.1	2002-06-09	2002.436986
OQ818340	2018-04-10	2018.272603
NODE_0000195	-1663-06-09	-1662.564011
NODE_0000196	0632-08-19	632.632535
NC_005281.1	2007-07-03	2007.502740
NODE_0000197	0881-05-09	881.352292
NC_007522.1	2004-10-26	2004.818306
NODE_0000198	1101-01-24	1101.065489
NC_035675.1	2006-01-14	2006.036986
NC_024031.1	2008-10-29	2008.826503
NODE_0000199	-1389-10-27	-1388.178373
NODE_0000200	0791-07-08	791.515697
NODE_0000201	1162-01-16	1162.042899
NC_038301.1	2012-11-29	2012.911202
NC_003785.2	1997-12-19	1997.965753
NODE_0000202	1021-07-25	1021.563237
NC_015492.1	2003-08-19	2003.631507
NC_015414.1	2009-02-15	2009.124658
NODE_0000203	-1097-12-20	-1096.031320
NODE_0000204	-106-09-04	-105.324167
NODE_0000205	0131-07-23	131.558435
NODE_0000206	0908-12-27	908.988282
NC_000940.1	1999-09-03	1999.672603
NODE_0000207	1099-01-02	1099.003379
NC_027026.1	2007-01-14	2007.036986
NODE_0000208	1318-12-15	1318.953581
NC_006269.1	2004-07-23	2004.558743
NODE_0000209	1800-04-09	1800.270737
NC_010624.1	2003-02-17	2003.130137
NC_006554.1	2004-04-21	2004.304645
NODE_0000210	0650-07-02	650.499727
NODE_0000211	2008-08-03	2008.589187
NC_038303.1	2010-01-10	2010.026027
NC_034245.1	2014-04-20	2014.300000
NODE_0000212	1441-09-09	1441.688252
NC_002615.1	1996-02-16	1996.127049
NODE_0000213	1683-09-24	1683.730600
NC_001543.1	2000-08-01	2000.583333
NC_011704.1	2005-01-07	2005.017808
NODE_0000214	0020-06-02	20.418407
NODE_0000215	1145-07-16	1145.538386
NC_016156.1	2007-01-10	2007.026027
NODE_0000216	1318-05-28	1318.404133
NC_055160.1	2007-01-15	2007.039726
NC_015934.1	2007-01-10	2007.026027
NODE_0000217	0474-12-30	474.994556
NODE_0000218	0901-12-21	901.972371
NC_039209.1	1965-07-01	1965.497260
NODE_0000219	1150-01-10	1150.026325
NC_003983.1	1996-03-25	1996.230874
NC_026249.1	2001-04-14	2001.283562
NODE_0000220	0817-02-26	817.154584
NC_026470.1	2009-02-14	2009.121918
NODE_0000221	1060-11-23	1060.894631
NC_001366.1	1990-09-13	1990.700000
NODE_0000222	1148-04-06	1148.264342
NC_034206.1	2016-03-13	2016.198087
NODE_0000223	1756-07-31	1756.581644
NC_033818.1	2012-01-13	2012.034153
OQ818317	2018-02-15	2018.124658
NODE_0000224	-735-04-19	-734.702672
NODE_0000225	-505-01-19	-504.948557
NODE_0000226	-505-01-19	-504.948557
NODE_0000227	0293-12-05	293.927055
NODE_0000228	1288-11-06	1288.847725
NC_038880.1	2007-01-11	2007.028767
NODE_0000229	1493-04-27	1493.318023
NC_031106.1	2016-06-15	2016.454918
NC_031105.1	2009-03-24	2009.226027
NODE_0000230	0528-10-22	528.806952
NODE_0000231	1449-07-04	1449.505118
NC_014413.1	2007-01-04	2007.009589
NC_014412.1	2001-11-07	2001.850685
NODE_0000232	0755-08-29	755.657622
NODE_0000233	1453-03-02	1453.164803
NC_018400.1	2003-11-15	2003.872603
NODE_0000234	1855-02-04	1855.095031
NC_028964.1	2007-01-13	2007.034247
NC_024770.1	2007-01-11	2007.028767
NODE_0000235	1717-04-05	1717.258710
NC_039235.1	2005-02-17	2005.130137
NODE_0000236	1847-12-16	1847.956636
NC_024769.1	2010-09-16	2010.708219
NODE_0000237	1867-01-19	1867.051405
NC_024768.1	2010-10-08	2010.768493
NODE_0000238	1867-01-19	1867.051405
NC_021201.1	2005-06-14	2005.450685
NC_023858.1	2010-09-13	2010.700000
NODE_0000239	-224-06-05	-223.573347
NODE_0000240	-029-06-27	-28.514862
NODE_0000241	1156-12-08	1156.936083
NC_008029.1	2005-11-14	2005.869863
NC_010354.1	2007-10-19	2007.798630
NODE_0000242	0996-10-17	996.794381
NC_022332.1	2012-12-15	2012.954918
NODE_0000243	1269-01-05	1269.011344
NC_023162.1	2007-01-12	2007.031507
NC_039212.1	2007-01-12	2007.031507
NODE_0000244	-026-01-15	-25.958980
NODE_0000245	0102-09-11	102.694728
NODE_0000246	0257-11-12	257.864736
NC_003990.1	1997-12-17	1997.960274
NODE_0000247	0407-10-06	407.763825
NC_008182.1	2005-12-28	2005.990411
NC_025432.1	2005-01-12	2005.031507
NODE_0000248	0230-03-27	230.234618
NODE_0000249	0361-07-01	361.498350
NC_039210.1	2007-01-11	2007.028767
NODE_0000250	1391-10-01	1391.749815
NC_026316.1	2007-01-13	2007.034247
NC_026315.1	2007-01-12	2007.031507
NODE_0000251	0451-01-24	451.063066
NC_015626.1	2009-12-08	2009.935616
NODE_0000252	0984-09-21	984.721495
NC_001479.1	2000-08-01	2000.583333
NODE_0000253	1238-01-08	1238.020475
NC_038305.1	2006-04-19	2006.297260
NC_011349.1	2006-05-16	2006.371233
NODE_0000254	-001-11-17	-0.122331
NODE_0000255	1098-10-20	1098.802041
NC_032222.1	2007-01-10	2007.026027
NC_012531.1	2001-01-06	2001.015068
NODE_0000256	0517-07-05	517.508131
NODE_0000257	1305-10-30	1305.828551
NC_043519.1	2004-01-14	2004.036885
NC_025676.1	2007-01-11	2007.028767
NODE_0000258	1116-03-11	1116.191445
NC_001481.2	2000-08-01	2000.583333
NODE_0000259	1635-06-13	1635.446823
NC_034444.1	2004-03-13	2004.198087
NODE_0000260	1741-07-19	1741.545506
NC_011050.1	2006-12-20	2006.968493
NODE_0000261	1819-11-20	1819.885632
NC_002551.1	1996-11-01	1996.834699
NODE_0000262	1819-11-20	1819.885632
NC_004541.1	2000-11-14	2000.870219
NC_008580.1	2004-11-30	2004.913934
NODE_0000263	-396-10-01	-395.250717
NODE_0000264	0515-06-27	515.486256
NC_032126.1	2007-01-13	2007.034247
NODE_0000265	0830-11-24	830.898330
NC_040684.1	2007-02-16	2007.127397
NODE_0000266	1153-08-13	1153.615545
NC_024766.1	2010-10-08	2010.768493
NC_021482.1	2006-11-13	2006.867123
NODE_0000267	-244-05-14	-243.634660
NODE_0000268	0778-10-01	778.750656
NC_030843.1	2014-05-28	2014.404110
NODE_0000269	1022-12-20	1022.969365
NC_018506.1	2004-01-10	2004.025956
NC_036588.1	2007-01-13	2007.034247
NODE_0000270	0430-04-30	430.326247
NODE_0000271	0430-04-30	430.326247
NODE_0000272	0841-10-11	841.776691
NC_017936.1	2011-11-18	2011.880822
NODE_0000273	1131-03-17	1131.205605
NC_030793.1	2016-04-22	2016.307377
NODE_0000274	1799-07-04	1799.506730
