#node	date	numeric date
OQ363770.1	2020-12-15	2020.954918
OQ363769.1	2020-12-15	2020.954918
NODE_0000061	1987-01-29	1987.078855
NODE_0000062	1998-03-06	1998.175531
NODE_0000063	2002-01-14	2002.036666
HQ595343.1	2005-09-01	2005.667123
HQ595342.1	2005-09-05	2005.678082
NODE_0000064	2003-12-06	2003.930418
HQ595340.1	2008-12-19	2008.965847
NODE_0000065	2007-12-03	2007.921976
HQ595341.1	2008-10-17	2008.793716
OQ363806.1	2022-08-15	2022.620548
NODE_0000060	2002-07-27	2002.569414
JQ814852.1	2010-10-15	2010.787671
NODE_0000043	2010-09-03	2010.672865
NODE_0000044	2011-10-09	2011.772511
NODE_0000045	2012-06-13	2012.449533
MZ544246.1	2014-09-16	2014.708219
NODE_0000046	2014-04-13	2014.280488
MZ544363.1	2015-02-13	2015.119178
MZ544241.1	2014-06-11	2014.442466
NODE_0000047	2012-02-10	2012.109862
NODE_0000048	2014-03-19	2014.212658
MZ544357.1	2014-09-16	2014.708219
NODE_0000049	2014-08-22	2014.640431
MZ544359.1	2014-11-13	2014.867123
MZ544245.1	2015-02-06	2015.100000
NODE_0000050	2012-07-19	2012.549164
NODE_0000051	2014-02-07	2014.103332
MZ544350.1	2014-09-18	2014.713699
NODE_0000052	2014-07-07	2014.514442
MZ544356.1	2014-09-16	2014.708219
NODE_0000053	2014-08-12	2014.612917
MZ544362.1	2015-02-13	2015.119178
NODE_0000054	2014-09-12	2014.696683
MZ544352.1	2014-09-18	2014.713699
MZ544343.1	2014-09-18	2014.713699
NODE_0000055	2013-02-07	2013.101464
MZ544313.1	2014-06-11	2014.442466
NODE_0000056	2014-03-20	2014.215679
NODE_0000057	2014-08-24	2014.643967
MZ544355.1	2014-09-18	2014.713699
MZ544344.1	2014-09-18	2014.713699
NODE_0000058	2014-04-18	2014.293451
MZ544240.1	2014-09-16	2014.708219
NODE_0000059	2014-06-10	2014.439810
MZ544353.1	2014-09-18	2014.713699
MZ544243.1	2014-09-16	2014.708219
NODE_0000024	2012-07-08	2012.518058
NODE_0000025	2013-08-13	2013.615309
MZ544338.1	2014-06-17	2014.458904
NODE_0000026	2013-10-02	2013.751160
NODE_0000027	2014-04-20	2014.298702
MZ544329.1	2014-06-11	2014.442466
MZ544317.1	2014-06-11	2014.442466
NODE_0000028	2013-10-25	2013.814312
MZ544315.1	2014-06-17	2014.458904
NODE_0000029	2013-12-25	2013.982268
MZ544331.1	2014-06-11	2014.442466
NODE_0000030	2014-02-19	2014.135890
NODE_0000031	2014-03-24	2014.224785
MZ544321.1	2014-06-17	2014.458904
MZ544330.1	2014-06-17	2014.458904
NODE_0000032	2014-03-03	2014.167645
NODE_0000033	2014-04-07	2014.264995
MZ544324.1	2014-06-11	2014.442466
MZ544333.1	2014-06-17	2014.458904
NODE_0000034	2014-03-29	2014.239526
MZ544341.1	2014-06-17	2014.458904
NODE_0000035	2014-04-23	2014.309346
NODE_0000036	2014-06-07	2014.430742
MZ544364.1	2015-02-13	2015.119178
NODE_0000037	2014-06-11	2014.442341
MZ544337.1	2014-06-11	2014.442466
MZ544335.1	2014-06-11	2014.442466
NODE_0000038	2014-05-29	2014.405896
MZ544325.1	2014-06-17	2014.458904
NODE_0000039	2014-08-19	2014.631186
MZ544348.1	2014-09-18	2014.713699
MZ544345.1	2014-09-18	2014.713699
NODE_0000041	2014-06-06	2014.429145
MZ544320.1	2014-06-17	2014.458904
NODE_0000254	2014-07-20	2014.550668
MZ544351.1	2014-09-18	2014.713699
MZ544354.1	2014-09-18	2014.713699
NODE_0000021	2013-07-31	2013.580743
NODE_0000022	2013-09-08	2013.687485
MZ544310.1	2014-06-11	2014.442466
NODE_0000023	2013-10-29	2013.827065
MZ544311.1	2014-06-10	2014.439726
MZ544322.1	2014-06-17	2014.458904
NODE_0000020	2014-02-18	2014.133876
MZ544361.1	2015-02-06	2015.100000
NODE_0000019	2014-03-15	2014.202214
MZ544316.1	2014-06-17	2014.458904
NODE_0000017	2014-04-08	2014.266099
NODE_0000018	2014-05-17	2014.374089
MZ544346.1	2014-09-18	2014.713699
MZ544339.1	2014-06-17	2014.458904
NODE_0000009	2014-04-12	2014.278948
NODE_0000010	2014-05-05	2014.341892
NODE_0000011	2014-05-13	2014.363597
MZ544326.1	2014-06-17	2014.458904
MZ544328.1	2014-06-17	2014.458904
NODE_0000012	2014-05-12	2014.359930
MZ544332.1	2014-06-17	2014.458904
NODE_0000013	2014-05-16	2014.371481
MZ544323.1	2014-06-17	2014.458904
NODE_0000014	2014-05-23	2014.389489
MZ544342.1	2014-06-17	2014.458904
NODE_0000015	2014-06-07	2014.432271
MZ544327.1	2014-06-17	2014.458904
NODE_0000016	2014-06-10	2014.439681
MZ544347.1	2014-09-18	2014.713699
MZ544319.1	2014-06-17	2014.458904
NODE_0000008	2014-04-26	2014.316072
MZ544349.1	2014-09-18	2014.713699
NODE_0000007	2014-04-30	2014.326770
MZ544358.1	2014-09-16	2014.708219
NODE_0000006	2014-05-05	2014.341701
MZ544318.1	2014-06-11	2014.442466
NODE_0000003	2014-05-17	2014.373236
MZ544309.1	2014-06-11	2014.442466
NODE_0000005	2014-05-27	2014.402082
MZ544247.1	2014-06-10	2014.439726
MZ544244.1	2014-06-11	2014.442466
NODE_0000002	2014-05-26	2014.398426
MZ544242.1	2014-06-11	2014.442466
NODE_0000000	2014-05-29	2014.406115
MZ544312.1	2014-06-11	2014.442466
MZ544334.1	2014-06-11	2014.442466
MZ544336.1	2014-06-11	2014.442466
