#node	date	numeric date
NODE_0000005	1829-07-09	1829.517884
NC_021566.1	2006-11-13	2006.867123
OQ818341	2018-07-27	2018.568493
NODE_0000009	1355-07-19	1355.546333
OQ818331	2018-03-01	2018.163014
NODE_0000010	1386-03-25	1386.229145
NODE_0000011	1455-10-08	1455.769858
NC_021567.1	2010-02-17	2010.130137
NC_031749.1	2001-01-15	2001.039726
NODE_0000012	1695-03-27	1695.234313
NC_033619.1	2014-10-21	2014.804110
NODE_0000013	1753-01-08	1753.019267
NC_026250.1	2007-01-12	2007.031507
NODE_0000014	1779-01-09	1779.023537
NC_027713.1	2011-11-30	2011.913699
NODE_0000015	1812-09-01	1812.667915
NC_023483.1	2008-05-13	2008.364754
NODE_0000016	1856-05-20	1856.382865
NC_024016.1	2007-01-11	2007.028767
NC_024497.1	2010-10-08	2010.768493
NODE_0000085	0693-12-31	693.999464
NODE_0000086	0761-12-30	761.996715
NODE_0000087	1595-12-13	1595.948199
NC_012531.1	2001-01-06	2001.015068
NODE_0000088	1738-12-07	1738.933791
NC_036389.1	2010-01-10	2010.026027
NC_009530.1	2007-03-22	2007.220548
NODE_0000089	0950-04-06	950.261329
NODE_0000090	1334-04-22	1334.305877
NODE_0000091	1680-06-09	1680.437404
NC_038957.1	2009-01-11	2009.028767
NODE_0000092	1756-12-02	1756.919275
NC_018384.1	2011-04-15	2011.286301
NC_018383.1	2005-06-03	2005.420548
NODE_0000093	1375-08-25	1375.648725
NODE_0000094	1636-11-28	1636.909739
NC_024070.1	2008-10-29	2008.826503
NODE_0000095	1801-10-02	1801.752837
NC_006965.1	2007-08-04	2007.590411
NC_006964.1	2004-12-19	2004.965847
NODE_0000096	1429-06-28	1429.490117
NODE_0000097	1530-06-06	1530.428732
NC_039004.1	2003-01-15	2003.039726
NC_034617.1	2009-01-15	2009.039726
NODE_0000098	1474-08-18	1474.629737
NODE_0000099	1853-03-28	1853.237911
NC_003839.2	1991-07-19	1991.546575
NC_003840.1	1995-07-01	1995.497260
NODE_0000100	1552-03-25	1552.230477
NC_005266.1	2003-05-20	2003.382192
NODE_0000101	1663-06-16	1663.455828
NODE_0000102	1900-04-15	1900.287144
NC_005096.1	2008-07-03	2008.504098
NC_038761.1	2003-01-11	2003.028767
NODE_0000103	1804-12-01	1804.916287
NC_022798.1	2012-01-12	2012.031421
NODE_0000104	1846-11-09	1846.854844
NC_038762.1	2003-01-11	2003.028767
NC_005097.1	1996-03-06	1996.178962
NODE_0000105	1031-01-23	1031.062605
NODE_0000106	1480-03-23	1480.226036
NC_029038.1	2015-09-19	2015.716438
NODE_0000107	1569-05-13	1569.363301
NC_009891.1	2009-06-07	2009.431507
NODE_0000108	1648-04-26	1648.318179
OQ818336	2019-01-07	2019.017808
NODE_0000109	1768-02-05	1768.095967
NC_014793.1	1987-07-01	1987.497260
NC_018570.2	2005-11-29	2005.910959
NODE_0000110	1094-06-29	1094.491083
NODE_0000111	1136-03-07	1136.182741
NODE_0000112	1640-01-31	1640.083481
NC_040611.1	2004-01-17	2004.045082
NODE_0000113	1778-11-26	1778.903650
NC_003445.1	2001-07-17	2001.541096
